source,target,weights,community
bogdanoffelaine,GinaUSAblue,0.0,community_2
bogdanoffelaine,JamiJm,0.0,community_2
bogdanoffelaine,KelleyRose20,0.0,community_2
bogdanoffelaine,MSRegiGirl,0.0,community_2
bogdanoffelaine,NancyNoCo24,0.0,community_2
bogdanoffelaine,OBXJEN,0.0,community_2
bogdanoffelaine,wayne_citizen,0.0,community_2
bogdanoffelaine,vivian_terry,0.0,community_2
bogdanoffelaine,StopTheShitnado,0.0,community_2
bogdanoffelaine,TCRG2012,0.0,community_2
bogdanoffelaine,TexasGal_98,0.0,community_2
bogdanoffelaine,SherryforPeace,0.0,community_2
bogdanoffelaine,trina_me8,0.0,community_2
bogdanoffelaine,Rosie_wearamask,0.0,community_2
bogdanoffelaine,ResisterChic,0.0,community_2
bogdanoffelaine,RonSupportsYou,0.0,community_2
bogdanoffelaine,gloriadoherty11,0.0,community_2
bogdanoffelaine,fake_biden,0.0,community_2
bogdanoffelaine,fix8d2020,0.0,community_2
bogdanoffelaine,grannybellasmom,0.0,community_2
bogdanoffelaine,halojinx,0.0,community_2
bogdanoffelaine,hexanowl,0.0,community_2
bogdanoffelaine,jayoung1892,0.0,community_2
bogdanoffelaine,jewell35_a,0.0,community_2
bogdanoffelaine,khain75,0.0,community_2
bogdanoffelaine,oddworld2020,0.0,community_2
bogdanoffelaine,ommalloy,0.0,community_2
bogdanoffelaine,peacemomma67,0.0,community_2
bogdanoffelaine,phinandme,0.0,community_2
bogdanoffelaine,polidan_sharon,0.0,community_2
bogdanoffelaine,rjor1121,0.0,community_2
bogdanoffelaine,diamondsnjeans,0.0,community_2
bogdanoffelaine,altzephcochrane,0.0,community_2
bogdanoffelaine,brianlewis3282,0.0,community_2
bogdanoffelaine,cris_n3wy,0.0,community_2
bogdanoffelaine,d_klein3,0.0,community_2
99ermikeb,ozzyunc,0.006493506493506494,community_2
99ermikeb,myceeta,0.006493506493506494,community_2
99ermikeb,mcpli,0.006493506493506494,community_2
99ermikeb,mcburls,0.006493506493506494,community_2
99ermikeb,llmich,0.006493506493506494,community_2
99ermikeb,jkelink,0.006493506493506494,community_2
99ermikeb,12WCV,0.006493506493506494,community_2
99ermikeb,1stKiersten,0.006493506493506494,community_2
99ermikeb,jinsunoo,0.006493506493506494,community_2
99ermikeb,jbm32753,0.006493506493506494,community_2
99ermikeb,ikodp,0.006493506493506494,community_2
99ermikeb,blmtoo2,0.006493506493506494,community_2
99ermikeb,VoteBlueBLM,0.006493506493506494,community_2
99ermikeb,RaymondEsq2,0.006493506493506494,community_2
99ermikeb,Myti_7,0.006493506493506494,community_2
99ermikeb,JBK11,0.006493506493506494,community_2
99ermikeb,AngelMcCann11,0.006493506493506494,community_2
99ermikeb,AllaireFl,0.006493506493506494,community_2
99ermikeb,tomiahonen,0.006493506493506494,community_2
somapsycheyogi,GOPChairwoman,0.006493506493506494,community_3
somapsycheyogi,SecPompeo,0.0,community_3
bruvvereccles,MartinDaubney,0.006493506493506494,community_5
bruvvereccles,alkanomega,0.006493506493506494,community_5
bruvvereccles,matt_k007,0.006493506493506494,community_5
bruvvereccles,ESPNcricinfo,0.006493506493506494,community_5
brumlee73,DavidLammy,0.006493506493506494,community_5
brumlee73,Conservatives,0.0,community_5
brumlee73,KurlyKrissy,0.0,community_5
brumlee73,LewisHamilton,0.0,community_5
brumlee73,LozzaFox,0.0,community_5
brumlee73,metpoliceuk,0.0,community_5
brumlee73,BorisJohnson,0.0,community_5
zo50555451,joshtpm,0.006493506493506494,community_3
zo50555451,ChuckGrassley,0.006493506493506494,community_3
zo50555451,MissLynneNYC,0.0,community_3
zo50555451,Coco_Tank_Girl,0.0,community_3
zo50555451,Lrihendry,0.0,community_3
zo50555451,OleVetUSAF,0.0,community_3
zo50555451,SenWarren,0.0,community_3
2swannlake,Blklivesmatter,0.006493506493506494,community_3
southbayoublue,slw2547,0.006493506493506494,community_2
southbayoublue,VoteMarsha,0.006493506493506494,community_2
southbayoublue,GOPLeader,0.006493506493506494,community_2
southbayoublue,CripCamper2020,0.006493506493506494,community_2
1mmortalspartan,TwiistedMe,0.006493506493506494,community_5
1mmortalspartan,Drilly4Mayor,0.006493506493506494,community_5
1mmortalspartan,doloreselee,0.006493506493506494,community_5
1mmortalspartan,wolfette70,0.006493506493506494,community_5
1mmortalspartan,redbubble,0.006493506493506494,community_5
1mmortalspartan,feeldalove168,0.006493506493506494,community_5
1mmortalspartan,socialistcam,0.0,community_5
1mmortalspartan,HackneyAbbott,0.0,community_5
1stsourcemedia,Schwarzenegger,0.006493506493506494,community_5
1stsourcemedia,dwnews,0.006493506493506494,community_5
briktyg,Blklivesmatter,0.006493506493506494,community_3
briktyg,Binys,0.006493506493506494,community_3
sodeepart,ajplus,0.006493506493506494,community_5
sodeepart,LewisHamilton,0.006493506493506494,community_5
sodeepart,spinzbeatsinc,0.006493506493506494,community_5
sodeepart,krishgm,0.0,community_5
sodeepart,bearwitness2019,0.0,community_5
sodeepart,XRebellionUK,0.0,community_5
sodeepart,Valerie4London,0.0,community_5
sodeepart,MrChuckD,0.0,community_5
sodeepart,HackneyAbbott,0.0,community_5
sodeepart,BespokePanic,0.0,community_5
bradleys570,Ankaman616,0.006493506493506494,community_5
bradleys570,IanWright0,0.006493506493506494,community_5
brigadenrm,SecPompeo,0.006493506493506494,community_3
yonasatakilti,NatnaelMekonne7,0.006493506493506494,community_3
yonasatakilti,MTBorago,0.006493506493506494,community_3
yonasatakilti,LeinadTarsa,0.006493506493506494,community_3
yonasatakilti,IamHawkNewsome,0.006493506493506494,community_3
yonasatakilti,EthiopiaOnline,0.006493506493506494,community_3
yonasatakilti,Blklivesmatter,0.006493506493506494,community_3
yonasatakilti,BilisumaKegna,0.006493506493506494,community_3
yonasatakilti,NeaminZeleke,0.006493506493506494,community_3
yonasatakilti,miniliksalsawi,0.006493506493506494,community_3
yonasatakilti,iyoba4u,0.006493506493506494,community_3
yonasatakilti,ervstours,0.006493506493506494,community_3
yonasatakilti,addtad2004,0.006493506493506494,community_3
yonasatakilti,NegussieGennet,0.006493506493506494,community_3
yonas_selam,amnestyusa,0.006493506493506494,community_3
yonas_selam,AbiyAhmedAli,0.006493506493506494,community_3
yonassbhat,SMGebru,0.006493506493506494,community_3
yonassbhat,Blklivesmatter,0.006493506493506494,community_3
standtogetherca,santiagomayer_,0.006493506493506494,community_2
yppsych,NavinaEvans,0.006493506493506494,community_5
yppsych,NHS_ELFT,0.006493506493506494,community_5
yppsych,rcpsych,0.006493506493506494,community_5
yppsych,_parapraxis_,0.006493506493506494,community_5
yppsych,DrLynseyM,0.006493506493506494,community_5
yppsych,DrJulietteBrown,0.006493506493506494,community_5
yppsych,Assoc_CAT,0.0,community_5
yppsych,BEHMHTNHS,0.0,community_5
yppsych,DrAdrianJames,0.0,community_5
yppsych,DrGilluley,0.0,community_5
yppsych,KateAldersey,0.0,community_5
yppsych,RCNLondon,0.0,community_5
yppsych,RcpsychCAP,0.0,community_5
yppsych,lorrainafied,0.0,community_5
youtekily42,washingtonpost,0.006493506493506494,community_3
youtekily42,AsstSecStateAF,0.006493506493506494,community_3
gideon63,Simonmonk12,0.0,community_5
gideon63,BBCNews,0.0,community_5
gideon63,EilrahcPan,0.0,community_5
7_jamdown,gertrudengozi,0.0,community_5
7_jamdown,Haroon_Siddique,0.0,community_5
7_jamdown,darshnasoni,0.0,community_5
jenmarie410,FeistyLibLady,0.0,community_2
jenmarie410,ForLibrarians,0.0,community_2
jenmarie410,IJReilly4,0.0,community_2
jenmarie410,Isellmpls,0.0,community_2
jenmarie410,JasonQuest3,0.0,community_2
jenmarie410,WordsDawn,0.0,community_2
jenmarie410,_ReaalAmerican_,0.0,community_2
jenmarie410,Th3OxfordComma,0.0,community_2
jenmarie410,Lalaej,0.0,community_2
jenmarie410,LocolopezNYC,0.0,community_2
jenmarie410,NicoleLash2,0.0,community_2
jenmarie410,Sam_and_the_dog,0.0,community_2
jenmarie410,SurfsUpBodhi,0.0,community_2
jenmarie410,2Heidishattuck7,0.0,community_2
jenmarie410,47Junia,0.0,community_2
jenmarie410,BostonJudy3,0.0,community_2
jenmarie410,CatherineResist,0.0,community_2
jenmarie410,ColleenHenley,0.0,community_2
jenmarie410,DaisiesandHope,0.0,community_2
jenmarie410,Djangomydog,0.0,community_2
jenmarie410,DougHarding7,0.0,community_2
jenmarie410,tomiahonen,0.0,community_2
jenmarie410,blainekell6,0.0,community_2
jenmarie410,bright8694,0.0,community_2
jenmarie410,doctorfaustroll,0.0,community_2
jenmarie410,ekww11,0.0,community_2
jenmarie410,erikhalvorsen18,0.0,community_2
jenmarie410,hig68,0.0,community_2
jenmarie410,hrhacl,0.0,community_2
jenmarie410,backup_rcp_1964,0.0,community_2
jenmarie410,sugie266,0.0,community_2
jenmarie410,adoptacon,0.0,community_2
jenmarie410,angie_keathly,0.0,community_2
jenmarie410,ann_neona,0.0,community_2
jenmarie410,ivery5000,0.0,community_2
jenmarie410,joni_goldstein,0.0,community_2
jenmarie410,lmakowski3,0.0,community_2
jenmarie410,marylee_losardo,0.0,community_2
jenmarie410,mssunshine132,0.0,community_2
jenmarie410,phinandme,0.0,community_2
jenmarie410,princessamiira,0.0,community_2
jenmarie410,hwmnylx,0.0,community_2
jenmarie410,its_outta_here,0.0,community_2
ginscience1,keithboykin,0.0,community_8
ginscience1,wendyrsherman,0.0,community_8
ginscience1,stengel,0.0,community_8
ginscience1,ayanaeliza,0.0,community_8
ginscience1,Yair_Rosenberg,0.0,community_8
ginscience1,YNB,0.0,community_8
ginscience1,TIME,0.0,community_8
ginscience1,NormOrnstein,0.0,community_8
ginscience1,MalcolmNance,0.0,community_8
ginscience1,LeslieProll,0.0,community_8
ginscience1,KHayhoe,0.0,community_8
ginscience1,Edelman11,0.0,community_8
gittermma,KunkleFredrick,0.0,community_5
jbm32753,DrMcKinn,0.0,community_2
jbm32753,BrendaLeeNY,0.0,community_2
jbm32753,BlkSantaX,0.0,community_2
jbm32753,Black2thBone,0.0,community_2
jbm32753,Andy_Resist_,0.0,community_2
jbm32753,bfs2020,0.0,community_2
jbm32753,resisterclaire,0.0,community_2
jbm32753,katibug817,0.0,community_2
jbm32753,jawofsteel2014,0.0,community_2
jbm32753,doxie53,0.0,community_2
jbm32753,seacreaturemama,0.0,community_2
jbm32753,SDDNP,0.0,community_2
jbm32753,ResisterChic,0.0,community_2
jbm32753,QueenSesFurious,0.0,community_2
jbm32753,New_AllyO,0.0,community_2
jbm32753,LanceUSA70,0.0,community_2
jbm32753,KelleyRose20,0.0,community_2
jbm32753,LepapillonBlu,0.0,community_2
jbm32753,MrsBlkSantaX,0.0,community_2
jbm32753,TCRG2012,0.0,community_2
gingertealkp,Grant503,0.0,community_8
gingertealkp,LATACO,0.0,community_8
amin_pinki,sainsburys,0.0,community_5
269_alf,vegix,0.0,community_2
269_alf,Whataburger,0.0,community_2
alberth51591544,amandadonnell14,0.0,community_3
amco1,Jeffrey45066216,0.0,community_5
amco1,TfL,0.0,community_5
1spl4sh6,RexChapman,0.0,community_8
geofffrck,HotNewHipHop,0.0,community_8
geofffrck,keithboykin,0.0,community_8
ammu_maanu,Rosie_Mulhernx,0.0,community_5
ammu_maanu,sunny_hundal,0.0,community_5
gerald_weaver_,mikelee74226143,0.0,community_3
gerald_weaver_,Blklivesmatter,0.0,community_3
amoayedian,SecPompeo,0.0,community_3
amoayedian,realDonaldTrump,0.0,community_3
3jessi5,socialistcam,0.0,community_5
3jessi5,HackneyAbbott,0.0,community_5
3callsaday,RexChapman,0.0,community_8
gertrudeslarkin,SenBillCassidy,0.0,community_3
gertrudeslarkin,FilleNola,0.0,community_3
grace4mfonabasi,Blklivesmatter,0.0,community_3
grace4mfonabasi,Aunty_tola,0.0,community_3
grace4mfonabasi,Amosxeasy,0.0,community_3
grace4mfonabasi,ARISEtv,0.0,community_3
jchampuru,DailyMailUK,0.0,community_5
jchampuru,SuzanneEvans1,0.0,community_5
60smotown,nbstv,0.0,community_3
goodstuffnw,alex_zee,0.0,community_8
greenpeaceuk,akalamusic,0.0,community_5
greenpeaceuk,StevieWonder,0.0,community_5
greenpeaceuk,GeorgeThePoet,0.0,community_5
greenpeaceuk,newbeaconbooks,0.0,community_5
greenpeaceuk,galdemzine,0.0,community_5
greenpeaceuk,frankieboyle,0.0,community_5
alexgoldstein87,Blklivesmatter,0.0,community_3
alexgoldstein87,LPNational,0.0,community_3
griffeyti,MrJonCryer,0.0,community_2
griffeyti,DevinCow,0.0,community_2
gridlock_m,LPNational,0.0,community_3
gridlock_m,Blklivesmatter,0.0,community_3
gratefulamw,OhVonda,0.0,community_2
greennomad61,roobloo1,0.0,community_5
greennomad61,metpoliceuk,0.0,community_5
jcm80s,piersmorgan,0.0,community_8
globalclarity1,SkyNews,0.0,community_5
globalclarity1,BBCSport,0.0,community_5
glenntwts,Nigel_Farage,0.0,community_5
gudgingr97,Blklivesmatter,0.0,community_3
gudgingr97,Degree,0.0,community_3
jeeveen,AOC,0.0,community_8
jeeveen,nowthisnews,0.0,community_8
jeeveen,ColorOfChange,0.0,community_8
jeeveen,FaegreDrinker,0.0,community_8
jeeveen,FredriksonLaw,0.0,community_8
jeeveen,JawnMurray,0.0,community_8
jeeveen,NowThisEspanol,0.0,community_8
jeeveen,OJPgov,0.0,community_8
jeeveen,Oprah,0.0,community_8
jeeveen,RobinsKaplan,0.0,community_8
jeeveen,TheBlackCaucus,0.0,community_8
jeeveen,TheJusticeDept,0.0,community_8
jeeveen,The_Advocates,0.0,community_8
jean_mcghie,darrengrimes_,0.0,community_5
jean_mcghie,pritipatel,0.0,community_5
go_forward,screaminglibral,0.0,community_8
go_forward,JoshuaPotash,0.0,community_8
anonymousaaron,RexChapman,0.0,community_8
forwardarc,LaurelBlu2,0.0,community_2
forwardarc,RedloraineV,0.0,community_2
forwardarc,RachaelAHancock,0.0,community_2
forwardarc,PsychoHouse11,0.0,community_2
forwardarc,Nikkithegreen,0.0,community_2
forwardarc,Nick_Carmody,0.0,community_2
forwardarc,MaureennKelly,0.0,community_2
forwardarc,LRPow79,0.0,community_2
forwardarc,JulesNYNY,0.0,community_2
forwardarc,DSa38,0.0,community_2
forwardarc,CitizenWonk,0.0,community_2
forwardarc,AussieDebPeace,0.0,community_2
forwardarc,508gloryFelix,0.0,community_2
forwardarc,4a_of,0.0,community_2
forwardarc,Rockmedia,0.0,community_2
forwardarc,Roseymelhill,0.0,community_2
forwardarc,fenrir_71,0.0,community_2
forwardarc,strychninelove,0.0,community_2
forwardarc,sergeivote,0.0,community_2
forwardarc,retta0704,0.0,community_2
forwardarc,michelle_spenc,0.0,community_2
forwardarc,kodiak149,0.0,community_2
forwardarc,flowersmyworld,0.0,community_2
forwardarc,eddsmitty,0.0,community_2
forwardarc,crzyfkinworld,0.0,community_2
forwardarc,clairermassey,0.0,community_2
forwardarc,TheSizzleReport,0.0,community_2
forwardarc,Texy_Liz,0.0,community_2
forwardarc,TWhorl14,0.0,community_2
forwardarc,Scott_5D,0.0,community_2
forwardarc,Scooter4002,0.0,community_2
forwardarc,SadieTNResist,0.0,community_2
forwardarc,SARA2001NOOR,0.0,community_2
fortheloveofzim,burnaboy,0.0,community_3
antacsb,GarethLShelton,0.0,community_5
antacsb,LGBTLD,0.0,community_5
antacsb,LibDems,0.0,community_5
folorunsopraise,Blklivesmatter,0.0,community_3
folorunsopraise,Ayoolafelix,0.0,community_3
jimbyerstravel,raptafan,0.0,community_8
jimbyerstravel,LeoRautins,0.0,community_8
0nekay_,Blklivesmatter,0.0,community_3
100acrematrix,kayleighmcenany,0.0,community_2
100acrematrix,polarsprite,0.0,community_2
100acrematrix,gtbynum,0.0,community_2
100acrematrix,TobyBerry6325,0.0,community_2
100acrematrix,TeaPainUSA,0.0,community_2
100acrematrix,DonaldJTrumpJr,0.0,community_2
annika_hopeful,02deebo,0.0,community_2
annika_hopeful,DanaBax23471646,0.0,community_2
annika_hopeful,DelanceyCrystal,0.0,community_2
annika_hopeful,JeromeC1953,0.0,community_2
annika_hopeful,Just_renear,0.0,community_2
annika_hopeful,KellyJ79,0.0,community_2
annika_hopeful,LuciaMorningstr,0.0,community_2
annika_hopeful,MattInCincy513,0.0,community_2
annika_hopeful,goforschwa,0.0,community_2
annika_hopeful,RochelleDe,0.0,community_2
annika_hopeful,SunsetSuperman4,0.0,community_2
annika_hopeful,WaltersCathy,0.0,community_2
annika_hopeful,bossassma,0.0,community_2
annika_hopeful,dodd_darci,0.0,community_2
annika_hopeful,its_3030,0.0,community_2
annika_hopeful,jonathan_cherub,0.0,community_2
annika_hopeful,nutsymatt,0.0,community_2
annika_hopeful,underthesea62,0.0,community_2
anne_other1,wil_da_beast630,0.0,community_5
anne_other1,EssexPR,0.0,community_5
anne_other1,GaryRudd17,0.0,community_5
anne_other1,Keir_Starmer,0.0,community_5
anne_other1,SooksThe,0.0,community_5
anne_other1,mtracey,0.0,community_5
anne_other1,CKOTH94,0.0,community_5
anne_other1,BBCPolitics,0.0,community_5
anne_other1,BBCNews,0.0,community_5
fruitlessuk,Adrian_Hilton,0.0,community_5
fruitlessuk,benandjerrys,0.0,community_5
fruitlessuk,pritipatel,0.0,community_5
fruitlessuk,benandjerrysUK,0.0,community_5
annpiercejones,CompassionateP9,0.0,community_5
annpiercejones,krishgm,0.0,community_5
fraubooka,Femi_Sorry,0.0,community_5
fraracci,ztsamudzi,0.0,community_5
fraracci,lyzl,0.0,community_5
fkrylady,bethnakamura,0.0,community_8
fkrylady,MrOlmos,0.0,community_8
fk_fawadkhan07,englandcricket,0.0,community_5
fk_fawadkhan07,MarcusRashford,0.0,community_5
fk_fawadkhan07,JofraArcher,0.0,community_5
ap_doramaqueen,suziegeewizz,0.0,community_5
ap_doramaqueen,MerryMichaelW,0.0,community_5
ap_doramaqueen,sunny_hundal,0.0,community_5
ap_doramaqueen,chelleryn99,0.0,community_5
ap_doramaqueen,selfliberated,0.0,community_5
filsdedispute,bbcthree,0.0,community_3
filsdedispute,_DanielJHenry,0.0,community_3
filsdedispute,BBCiPlayer,0.0,community_3
fisheye_view,wvjoe911,0.0,community_3
fisheye_view,politico,0.0,community_3
finfan4evver,Twandathelight,0.0,community_2
finfan4evver,RhymesRadical,0.0,community_2
finfan4evver,Raymond_LLM,0.0,community_2
finfan4evver,Melissa_Jane57,0.0,community_2
finfan4evver,Kramerica2020,0.0,community_2
finfan4evver,Indepent6,0.0,community_2
finfan4evver,HenryJo51615828,0.0,community_2
finfan4evver,FrieselRobert,0.0,community_2
finfan4evver,BarbHoldredge,0.0,community_2
finfan4evver,BLONDIE_007_,0.0,community_2
finfan4evver,gosforthgal,0.0,community_2
finfan4evver,haley_icu,0.0,community_2
finfan4evver,revelationxo,0.0,community_2
finfan4evver,rollbarann,0.0,community_2
finfan4evver,thewebbix,0.0,community_2
finfan4evver,talkietalkie,0.0,community_2
finfan4evver,spiritdance33,0.0,community_2
fionaendersby,daraobriain,0.0,community_5
fionaendersby,QPR,0.0,community_5
antiwhitemedia,NorthantsChief,0.0,community_5
antiwhitemedia,NorthantsPolice,0.0,community_5
antiwhitemedia,pritipatel,0.0,community_5
antibadguycda,DidBushDo,0.0,community_8
antibadguycda,OttawaPolice,0.0,community_8
antibadguycda,antihateca,0.0,community_8
antibadguycda,cathmckenna,0.0,community_8
antibadguycda,lissa77,0.0,community_8
antibadguycda,BernieFarber,0.0,community_8
antibadguycda,34jallen,0.0,community_8
flydnb,cristo_radio,0.0,community_5
fmri_guy,joshtpm,0.0,community_3
fml_usa,TeelaResists,0.0,community_2
fml_usa,LeaKThompson,0.0,community_2
fluffysays,JoshuaPotash,0.0,community_8
aosaiah,Quickiepaedia,0.0,community_5
aosaiah,jack,0.0,community_5
aosaiah,oreoluwa__b,0.0,community_5
antonioyonsa,MuntuMosi,0.0,community_3
antonioyonsa,allafrica,0.0,community_3
antwonkey,keithboykin,0.0,community_8
garsdumarais,MatthieuGariel,0.0,community_5
garsdumarais,MMFlint,0.0,community_5
garsdumarais,KarenAttiah,0.0,community_5
1958_bestyear,PearsonElaine,0.0,community_3
1958_bestyear,hrw,0.0,community_3
1958_bestyear,Sophiemcneill,0.0,community_3
andyc32,HappyHarryMedia,0.0,community_5
gary_rae,Channel4News,0.0,community_5
gary_rae,siobhankennedy4,0.0,community_5
garydunion,sianberry,0.0,community_5
amyathatcher,Ba4Democrats,0.0,community_2
amyathatcher,BadAzzWarrior,0.0,community_2
amyathatcher,ConnieG1025,0.0,community_2
amyathatcher,DCGUYwrites,0.0,community_2
amyathatcher,Donnapachacki,0.0,community_2
amyathatcher,PetraMcCarron2,0.0,community_2
amyathatcher,SARA2001NOOR,0.0,community_2
amyathatcher,WorksGrill,0.0,community_2
amyathatcher,lb62264,0.0,community_2
amyathatcher,lisakrstin,0.0,community_2
amyathatcher,margie_strike,0.0,community_2
jeografy,HSBC_UK,0.0,community_5
jeografy,MarshadeCordova,0.0,community_5
jeografy,UKLabour,0.0,community_5
jeografy,YvetteCooperMP,0.0,community_5
andpanspots,JackPosobiec,0.0,community_3
andpanspots,PplsCityCouncil,0.0,community_3
jeremiahliles1,Blklivesmatter,0.0,community_3
fuflunspw,AntacsB,0.0,community_5
fuflunspw,JuliaHB1,0.0,community_5
fuflunspw,roystonterrier,0.0,community_5
ann_neona,CarmenSisRice,0.0,community_2
ann_neona,JoeBiden,0.0,community_2
ann_neona,TechnipFMC,0.0,community_2
fun04693528,HartmannDude,0.0,community_8
fun04693528,NedStaebler,0.0,community_8
fun04693528,RexChapman,0.0,community_8
fun04693528,truecolossus,0.0,community_8
fun04693528,monicaspalmer,0.0,community_8
gaiusca1igu1a,aSweetEspresso,0.0,community_5
gaiusca1igu1a,Embecmom2,0.0,community_5
gaiusca1igu1a,DouglasKMurray,0.0,community_5
10lugubrious,Keir_Starmer,0.0,community_5
gabbierose26,stacejean,0.0,community_2
gabbierose26,simplyjustbeing,0.0,community_2
gabbierose26,msppalt,0.0,community_2
gabbierose26,drkatraphael,0.0,community_2
gabbierose26,daisygirl371,0.0,community_2
gabbierose26,calimom209,0.0,community_2
gabbierose26,TemeculaRises,0.0,community_2
gabbierose26,RiseUP_Bruce,0.0,community_2
gabbierose26,PuffDomino,0.0,community_2
gabbierose26,PetraMcCarron2,0.0,community_2
gabbierose26,PattiHewes,0.0,community_2
gabrielchukwue6,govsingapore,0.0,community_3
gabrielchukwue6,prdthailand,0.0,community_3
gabrielchukwue6,netanyahu,0.0,community_3
gabrielchukwue6,WhiteHouse,0.0,community_3
gabrielchukwue6,UKParliament,0.0,community_3
gabrielchukwue6,SwedishPM,0.0,community_3
gabrielchukwue6,SpainMFA,0.0,community_3
gabrielchukwue6,ScottMorrisonMP,0.0,community_3
gabrielchukwue6,PressSec,0.0,community_3
gabrielchukwue6,PMOIndia,0.0,community_3
gabrielchukwue6,MaziNnamdiKanu,0.0,community_3
gabrielchukwue6,MFA_Austria,0.0,community_3
gabrielchukwue6,KremlinRussia_E,0.0,community_3
gabrielchukwue6,JapanGov,0.0,community_3
gabrielchukwue6,FinGovernment,0.0,community_3
gabrielchukwue6,EmmanuelMacron,0.0,community_3
gabrielchukwue6,EU_Commission,0.0,community_3
gabrielchukwue6,ChukwudubemIgb1,0.0,community_3
gabrielchukwue6,CanadianPM,0.0,community_3
gabrielchukwue6,CBNNews,0.0,community_3
gabrielchukwue6,BrazilGovNews,0.0,community_3
gabrielchukwue6,BorisJohnson_MP,0.0,community_3
i_isoko,StateDept,0.0,community_3
i_isoko,MaziNnamdiKanu,0.0,community_3
iamejike,Twitter,0.0,community_5
iamejike,Nwankpa_A,0.0,community_5
iamclaudiarose,HotNewHipHop,0.0,community_8
iykeville90,AfamDeluxo,0.0,community_3
iceman_cometh1,MJohn59655,0.0,community_5
iceman_cometh1,DarrenPlymouth,0.0,community_5
idliva,reedcliffe83,0.0,community_2
idliva,vegix,0.0,community_2
idliva,summerisunique,0.0,community_2
idliva,rodney_bee,0.0,community_2
idliva,pattersson1243,0.0,community_2
idliva,bmcarthur17,0.0,community_2
idliva,msppalt,0.0,community_2
idliva,maryellen622,0.0,community_2
idliva,lordbcrab,0.0,community_2
idliva,kellabel,0.0,community_2
idliva,fix8d2020,0.0,community_2
idliva,enespacio,0.0,community_2
idliva,ellinidata,0.0,community_2
idliva,drodvik52,0.0,community_2
idliva,dprobbob,0.0,community_2
idliva,customcore7,0.0,community_2
idliva,cris_n3wy,0.0,community_2
idliva,bluewaverider46,0.0,community_2
idliva,DeaconBlues0,0.0,community_2
idliva,JamiJm,0.0,community_2
idliva,Hockeypooiclou1,0.0,community_2
idliva,Gyptsea1962,0.0,community_2
idliva,Gr8fulchik2,0.0,community_2
idliva,GovKemp,0.0,community_2
idliva,GJRboston,0.0,community_2
idliva,FairlyNiceLady,0.0,community_2
idliva,ElektraResists,0.0,community_2
idliva,DoingJack,0.0,community_2
idliva,CarlyJA22,0.0,community_2
idliva,WokeAnimal,0.0,community_2
idliva,AMPMTALK,0.0,community_2
idliva,JamiJm8645,0.0,community_2
idliva,Juliethewarrior,0.0,community_2
idliva,Juls713,0.0,community_2
idliva,KeishaBottoms,0.0,community_2
idliva,WifeySpice90,0.0,community_2
idliva,ThemDems,0.0,community_2
idliva,TIC_14,0.0,community_2
idliva,SmackeyCracks,0.0,community_2
idliva,REDGRRRL1,0.0,community_2
idliva,PPersnickety,0.0,community_2
idliva,OssiFritsche,0.0,community_2
idliva,NancyMo268,0.0,community_2
idliva,Myhellokitten,0.0,community_2
idliva,Msdesignerlady,0.0,community_2
idliva,MsPP01,0.0,community_2
idliva,MaryanneD_1,0.0,community_2
idliva,Martinsuz,0.0,community_2
idliva,MarisolTorresRS,0.0,community_2
idliva,MP_LatinX,0.0,community_2
idliva,MDomino07,0.0,community_2
idliva,LoganPMueller,0.0,community_2
idliva,LocolopezNYC,0.0,community_2
idliva,LeonaLioness6,0.0,community_2
idliva,LanceUSA70,0.0,community_2
iancharris,TheRawTweet1337,0.0,community_5
iancharris,RandomFootball3,0.0,community_5
iancharris,MarcherLord1,0.0,community_5
ibn_mimano,DrTedros,0.0,community_3
ibn_mimano,samirasawlani,0.0,community_3
ibuebo,LfcBecky,0.0,community_5
ibuebo,DawnButlerBrent,0.0,community_5
adamuillo11,BBCAfrica,0.0,community_3
adamuillo11,feminist_co,0.0,community_3
adamuillo11,jack,0.0,community_3
adamuillo11,ogundamisi,0.0,community_3
hulagirl05,JoshuaPotash,0.0,community_8
humanist1960,1strongrobin,0.0,community_2
humanist1960,Ask__me__why,0.0,community_2
humanist1960,BleuxDaisy,0.0,community_2
humanist1960,BlueWaveSaveUs,0.0,community_2
humanist1960,PaulDereume,0.0,community_2
humanist1960,NedOpposes,0.0,community_2
humanist1960,Mercurial_LG,0.0,community_2
humanist1960,LatinaMomInLA,0.0,community_2
humanist1960,LanceUSA70,0.0,community_2
humanist1960,La_Bete_humaine,0.0,community_2
humanist1960,Jim_Smaltz,0.0,community_2
humanist1960,Jet1Jack,0.0,community_2
humanist1960,JenNJoeV,0.0,community_2
humanist1960,Irishmarques,0.0,community_2
humanist1960,Henness87,0.0,community_2
humanist1960,GwenithW,0.0,community_2
humanist1960,Go1337Go,0.0,community_2
humanist1960,George_Jorge666,0.0,community_2
humanist1960,GGMM_2020,0.0,community_2
humanist1960,FlowerAndIris1,0.0,community_2
humanist1960,Djangomydog,0.0,community_2
humanist1960,Dadilicious2,0.0,community_2
humanist1960,CatherineResist,0.0,community_2
humanist1960,BotsyDevos,0.0,community_2
humanist1960,BostonBubbalooo,0.0,community_2
humanist1960,Peatches66,0.0,community_2
humanist1960,SRMex,0.0,community_2
humanist1960,jdsoup,0.0,community_2
humanist1960,irwin_vet,0.0,community_2
humanist1960,iluvarugula,0.0,community_2
